"PVWatts Hourly PV Performance Data"
"Requested Location","52242, USA"
"Location","Lat, Lng: 41.65, -91.54"
"Latitude (DD)","41.65"
"Longitude (DD)","-91.54"
"Elevation (m)","207.75999450684"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","9.46"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"6","17","9","909","103","17","3.1","0.17","845.871","33.834","2784.661","2670.135"
"6","17","10","933","108","18","2.8","0.17","970.454","38.295","3118.409","2992.058"
"6","17","11","471","390","19","2.5","0.17","863.846","37.991","2747.107","2633.912"
"6","17","12","941","113","20","2.2","0.17","1044.153","44.366","3260.867","3129.467"
"6","17","13","927","112","20","1.9","0.17","986.488","44.459","3088.823","2963.52"
"6","17","14","901","109","20","1.7","0.17","872.558","42.593","2769.182","2655.204"
"6","17","15","863","101","20","1.6","0.17","712.12","38.881","2312.408","2214.616"
"6","17","16","799","90","19","1.5","0.17","517.304","33.062","1732.411","1655.17"
"6","17","17","692","74","18","1.1","0.17","307.107","27.031","983.921","933.202"
"6","17","18","498","50","16","0.9","0.18","113.985","19.277","290.155","264.019"
"6","17","19","82","10","14","1","0.18","9.887","14.261","19.971","3.409"
"6","17","20","0","0","13","1.1","0.18","0","13","0","0"
"6","17","21","0","0","12","1.1","0.18","0","12","0","0"
"6","17","22","0","0","11","1.1","0.18","0","11","0","0"
"6","17","23","0","0","11","1.1","0.18","0","11","0","0"
"6","18","0","0","0","10","1.1","0.18","0","10","0","0"
"6","18","1","0","0","10","1.1","0.18","0","10","0","0"
"6","18","2","0","0","10","1.1","0.18","0","10","0","0"
"6","18","3","0","0","10","1.1","0.18","0","10","0","0"
"6","18","4","0","0","10","1.5","0.18","0","10","0","0"
"6","18","5","420","39","12","2.2","0.18","71.188","13.476","166.648","144.889"
"6","18","6","639","73","14","2.6","0.18","255.822","19.436","813.613","768.93"
"6","18","7","756","94","16","3","0.18","463.028","25.397","1587.992","1515.869"
"6","18","8","816","114","18","3.4","0.18","660.321","30.543","2218.368","2123.908"
"6","18","9","852","129","19","3.3","0.18","827.253","34.931","2709.274","2597.419"
"6","18","10","874","139","20","3","0.18","947.272","39.137","3031.698","2908.419"
"6","18","11","885","145","21","2.9","0.18","1015.553","41.854","3203.224","3073.867"
"6","18","12","576","348","21","3.2","0.18","928.396","39.094","2943.048","2822.91"
"6","18","13","591","315","22","3.5","0.18","880.813","38.379","2809.205","2693.809"
"6","18","14","436","322","22","3.5","0.18","697.27","34.971","2259.491","2163.574"
"6","18","15","425","266","21","3.3","0.18","569.086","31.949","1878.113","1795.71"
"6","18","16","501","169","20","2.8","0.18","436.317","29.159","1470.26","1402.309"
"6","18","17","619","78","19","1.9","0.18","286.881","26.047","923.058","874.496"
"6","18","18","215","66","17","1.4","0.18","91.291","19.428","262.232","237.086"
"6","18","19","0","8","15","1.3","0.18","7.91","15.194","15.724","0"
"6","18","20","0","0","15","1.3","0.18","0","15","0","0"
"6","18","21","0","0","14","1.3","0.18","0","14","0","0"
"6","18","22","0","0","14","1.3","0.18","0","14","0","0"
"6","18","23","0","0","13","1.4","0.18","0","13","0","0"
"6","19","0","0","0","13","1.4","0.18","0","13","0","0"
"6","19","1","0","0","13","1.3","0.18","0","13","0","0"
"6","19","2","0","0","13","1.3","0.18","0","13","0","0"
"6","19","3","0","0","13","1.3","0.18","0","13","0","0"
"6","19","4","0","0","13","1.4","0.18","0","13","0","0"
"6","19","5","123","52","13","1.8","0.18","58.239","14.423","169.507","147.646"
"6","19","6","215","124","15","2.1","0.18","181.847","19.298","596.799","559.797"
"6","19","7","7","163","17","2.3","0.18","162.622","20.723","542.67","507.586"
"6","19","8","91","296","19","2.7","0.18","352.866","26.493","1169.879","1112.572"
"6","19","9","173","381","21","3.1","0.18","522.591","31.347","1703.057","1626.857"
"6","19","10","368","391","22","3.4","0.18","736.622","35.897","2364.67","2265.026"
"6","19","11","295","451","23","3.5","0.18","749.911","36.909","2385.872","2285.477"
"6","19","12","443","398","23","3.4","0.18","847.77","38.988","2683.391","2572.453"
"6","19","13","95","438","24","3.3","0.18","527.881","34.09","1686.062","1610.464"
"6","19","14","430","325","24","3.1","0.18","695.412","37.792","2227.992","2133.191"
"6","19","15","234","317","23","3","0.18","481.053","32.707","1570.432","1498.932"
"6","19","16","291","222","22","2.5","0.18","375.427","30.301","1247.797","1187.728"
"6","19","17","143","150","21","1.8","0.18","194.366","25.912","635.51","597.137"
"6","19","18","201","67","19","1.5","0.18","90.469","21.358","259.799","234.739"
"6","19","19","17","8","17","1.6","0.18","7.91","17.182","15.562","0"
"6","19","20","0","0","16","1.8","0.18","0","16","0","0"
"6","19","21","0","0","16","2","0.18","0","16","0","0"
"6","19","22","0","0","15","2.1","0.18","0","15","0","0"
"6","19","23","0","0","14","2","0.18","0","14","0","0"
"6","20","0","0","0","14","1.7","0.18","0","14","0","0"
"6","20","1","0","0","13","1.5","0.18","0","13","0","0"
"6","20","2","0","0","13","1.2","0.18","0","13","0","0"
"6","20","3","0","0","12","1.1","0.18","0","12","0","0"
"6","20","4","0","0","13","1.5","0.18","0","13","0","0"
"6","20","5","98","52","14","2.1","0.18","56.954","15.317","168.491","146.667"
"6","20","6","357","107","16","2.2","0.18","206.25","20.757","664.011","624.628"
"6","20","7","221","210","19","2.4","0.18","313.592","26.06","1053.168","999.996"
"6","20","8","369","266","22","2.9","0.18","511.261","32.512","1683.172","1607.677"
"6","20","9","476","292","23","3.1","0.18","684.922","36.595","2211.303","2117.094"
"6","20","10","438","359","24","3.2","0.18","771.827","39.043","2451.444","2348.725"
"6","20","11","761","213","25","3.2","0.18","969.207","43.916","3026.68","2903.578"
"6","20","12","422","400","25","3.2","0.18","829.118","41.144","2601.167","2493.143"
"6","20","13","309","426","25","3.1","0.18","724.757","39.341","2288.678","2191.727"
"6","20","14","13","254","25","3","0.18","260.744","30.237","832.583","787.227"
"6","20","15","50","293","25","2.7","0.18","325.194","31.897","1048.268","995.269"
"6","20","16","193","236","24","2.3","0.18","335.881","31.703","1103.399","1048.447"
"6","20","17","461","126","23","1.8","0.18","280.183","30.048","895.927","848.326"
"6","20","18","129","70","20","1.4","0.18","83.391","22.251","247.482","222.858"
"6","20","19","0","6","18","1.4","0.18","5.932","18.142","11.439","0"
"6","20","20","0","0","17","1.5","0.18","0","17","0","0"
"6","20","21","0","0","17","1.5","0.18","0","17","0","0"
"6","20","22","0","0","16","1.6","0.18","0","16","0","0"
"6","20","23","0","0","16","1.6","0.18","0","16","0","0"
"6","21","0","0","0","15","1.5","0.18","0","15","0","0"
"6","21","1","0","0","15","1.4","0.18","0","15","0","0"
"6","21","2","0","0","15","1.4","0.18","0","15","0","0"
"6","21","3","0","0","15","1.4","0.18","0","15","0","0"
"6","21","4","0","0","15","1.8","0.18","0","15","0","0"
"6","21","5","0","41","17","2.3","0.18","39.801","17.908","125.088","104.801"
"6","21","6","396","101","19","2.4","0.18","211.39","23.686","669.918","630.326"
"6","21","7","226","209","22","2.8","0.18","314.87","28.595","1047.11","994.152"
"6","21","8","416","253","24","3.3","0.18","531.211","34.226","1740.143","1662.629"
"6","21","9","437","307","25","3.3","0.18","667.986","37.831","2143.735","2051.92"
"6","21","10","326","409","26","3.2","0.18","716","39.943","2258.938","2163.041"
"6","21","11","382","412","27","3.1","0.18","795.279","42.738","2477.868","2374.213"
"6","21","12","266","464","27","3.1","0.18","736.901","41.567","2298.414","2201.118"
"6","21","13","356","407","27","3.2","0.18","749.769","41.6","2349.481","2250.375"
"6","21","14","306","375","27","3.2","0.18","638.406","39.443","2023.716","1936.154"
"6","21","15","384","282","27","3.1","0.18","554.645","38.02","1784.119","1705.046"
"6","21","16","271","226","26","2.7","0.18","369.073","33.87","1207.886","1149.231"
"6","21","17","90","150","25","2.1","0.18","176.345","29.197","569.373","533.344"
"6","21","18","366","56","23","1.7","0.18","102.762","25.494","268.011","242.66"
"6","21","19","0","9","22","1.8","0.18","8.899","22.196","17.154","0.692"
"6","21","20","0","0","22","1.9","0.18","0","22","0","0"
"6","21","21","0","0","21","2","0.18","0","21","0","0"
"6","21","22","0","0","21","2","0.18","0","21","0","0"
"6","21","23","0","0","20","1.9","0.18","0","20","0","0"
"6","22","0","0","0","20","1.7","0.18","0","20","0","0"
"6","22","1","0","0","19","1.6","0.18","0","19","0","0"
"6","22","2","0","0","19","1.5","0.18","0","19","0","0"
"6","22","3","0","0","18","1.5","0.18","0","18","0","0"
"6","22","4","0","0","18","1.8","0.18","0","18","0","0"
"6","22","5","213","56","19","2.3","0.18","68.089","20.478","183.782","161.416"
"6","22","6","431","107","21","2.5","0.18","226.843","25.935","713.202","672.076"
"6","22","7","578","137","23","2.9","0.18","417.061","31.602","1389.158","1324.08"
"6","22","8","683","152","24","3.4","0.18","608.548","35.552","1999.53","1912.824"
"6","22","9","476","292","25","3.6","0.18","684.429","37.547","2201.462","2107.601"
"6","22","10","312","414","26","3.7","0.18","708.083","38.749","2243.746","2148.387"
"6","22","11","47","415","27","3.8","0.18","461.901","35.165","1460.118","1392.526"
"6","22","12","314","450","27","3.8","0.18","769.992","40.646","2413.896","2312.508"
"6","22","13","13","262","27","3.7","0.18","270.218","31.849","854.166","808.045"
"6","22","14","49","355","26","3.3","0.18","394.853","33.553","1260.466","1199.949"
"6","22","15","8","203","25","2.5","0.18","204.721","29.498","655.193","616.123"
"6","22","16","10","181","24","1.8","0.18","182.351","28.612","589.873","553.117"
"6","22","17","190","148","23","1.5","0.18","208.884","28.631","675.071","635.296"
"6","22","18","123","76","22","1.6","0.18","88.935","24.301","264.906","239.665"
"6","22","19","0","7","22","1.9","0.18","6.921","22.149","13.166","0"
"6","22","20","0","0","22","2.5","0.18","0","22","0","0"
"6","22","21","0","0","21","2.9","0.18","0","21","0","0"
"6","22","22","0","0","21","3.1","0.18","0","21","0","0"
"6","22","23","0","0","21","3.1","0.18","0","21","0","0"
"6","23","0","0","0","20","3.1","0.18","0","20","0","0"
"6","23","1","0","0","20","3.3","0.18","0","20","0","0"
"6","23","2","0","0","20","3.2","0.18","0","20","0","0"
"6","23","3","0","0","20","3","0.18","0","20","0","0"
"6","23","4","0","0","20","3.3","0.18","0","20","0","0"
"6","23","5","0","10","20","3.7","0.18","9.754","20.176","28.325","11.467"
"6","23","6","26","119","20","4","0.18","122.643","22.122","404.229","374.052"
"6","23","7","0","78","21","4.6","0.18","76.25","22.213","245.433","220.882"
"6","23","8","6","191","22","5.4","0.18","191.126","24.741","623.842","585.883"
"6","23","9","49","341","23","5.6","0.18","378.678","28.296","1235.525","1175.891"
"6","23","10","112","434","24","5.2","0.18","540.857","31.929","1745.74","1668.028"
"6","23","11","277","458","25","4.5","0.18","739.252","36.867","2351.114","2251.95"
"6","23","12","301","455","25","3.9","0.18","762.286","38.311","2411.301","2310.005"
"6","23","13","224","448","26","3.5","0.18","663.498","38.305","2097.98","2007.786"
"6","23","14","237","393","26","3.2","0.18","595.326","37.596","1896.087","1813.047"
"6","23","15","285","310","26","2.9","0.18","512.887","36.531","1652.988","1578.562"
"6","23","16","393","202","25","2.4","0.18","412.54","34.3","1356.04","1292.136"
"6","23","17","390","123","24","1.5","0.18","253.885","30.823","809.003","764.482"
"6","23","18","100","71","23","0.8","0.18","81.262","25.559","241.928","217.502"
"6","23","19","0","8","21","0.7","0.18","7.91","21.226","15.231","0"
"6","23","20","0","0","21","0.7","0.18","0","21","0","0"
"6","23","21","0","0","20","0.7","0.18","0","20","0","0"
"6","23","22","0","0","20","0.7","0.18","0","20","0","0"
"6","23","23","0","0","19","0.8","0.18","0","19","0","0"
"6","24","0","0","0","19","0.9","0.18","0","19","0","0"
"6","24","1","0","0","18","0.9","0.18","0","18","0","0"
"6","24","2","0","0","17","1","0.18","0","17","0","0"
"6","24","3","0","0","17","1.1","0.18","0","17","0","0"
"6","24","4","0","0","17","1.3","0.18","0","17","0","0"
"6","24","5","0","45","19","1.8","0.18","43.442","20.095","135.58","114.922"
"6","24","6","234","121","21","2","0.18","183.455","25.419","585.251","548.659"
"6","24","7","327","192","23","1.8","0.18","347.203","31.811","1145.211","1088.777"
"6","24","8","836","86","26","1.9","0.18","641.536","41.968","2062.561","1973.622"
"6","24","9","878","94","27","2","0.18","808.624","46.677","2530.219","2424.709"
"6","24","10","904","98","28","1.9","0.18","931.661","51.108","2843.986","2727.358"
"6","24","11","916","100","29","1.8","0.18","999.648","54.299","2999.727","2877.581"
"6","24","12","916","101","30","1.6","0.18","1007.781","56.626","2992.67","2870.773"
"6","24","13","904","100","30","1.5","0.18","954.326","55.794","2851.829","2734.923"
"6","24","14","880","97","30","1.5","0.18","845.301","52.874","2571.809","2464.825"
"6","24","15","840","91","29","1.4","0.18","689.136","48.114","2154.805","2062.597"
"6","24","16","777","82","29","1.2","0.18","501.156","43.61","1607.389","1534.578"
"6","24","17","676","68","28","1","0.18","299.818","37.046","923.607","875.025"
"6","24","18","492","46","27","0.9","0.18","111.789","30.213","271.009","245.552"
"6","24","19","92","11","26","0.8","0.18","10.876","26.303","20.733","4.144"
"6","24","20","0","0","25","0.7","0.18","0","25","0","0"
"6","24","21","0","0","25","0.6","0.18","0","25","0","0"
"6","24","22","0","0","24","0.4","0.18","0","24","0","0"
"6","24","23","0","0","23","0.4","0.18","0","23","0","0"
"6","25","0","0","0","22","0.4","0.18","0","22","0","0"
"6","25","1","0","0","21","0.5","0.18","0","21","0","0"
"6","25","2","0","0","20","0.7","0.18","0","20","0","0"
"6","25","3","0","0","20","0.8","0.18","0","20","0","0"
"6","25","4","0","0","20","0.7","0.18","0","20","0","0"
"6","25","5","398","39","21","0.8","0.18","66.942","22.912","150.695","129.501"
"6","25","6","627","65","22","1","0.18","240.969","29.186","730.885","689.133"
"6","25","7","749","81","25","1.1","0.18","442.687","38.207","1441.321","1374.395"
"6","25","8","819","93","27","1.1","0.18","636.75","45.984","2012.867","1925.689"
"6","25","9","856","104","28","1.2","0.18","800.454","51.239","2456.537","2353.638"
"6","25","10","507","344","29","1.2","0.18","819.314","52.691","2463.077","2359.946"
"6","25","11","498","385","30","1.3","0.18","884.726","54.957","2624.303","2515.459"
"6","25","12","484","396","30","1.4","0.18","886.337","54.421","2633.209","2524.05"
"6","25","13","422","376","30","1.6","0.18","784.197","50.661","2371.207","2271.331"
"6","25","14","861","106","30","1.7","0.18","838.623","51.713","2563.285","2456.604"
"6","25","15","532","226","30","1.7","0.18","606.858","45.712","1900.894","1817.684"
"6","25","16","575","147","29","1.6","0.18","457.544","41.148","1472.999","1404.95"
"6","25","17","449","113","28","1.4","0.18","264.911","35.278","827.684","782.501"
"6","25","18","279","63","25","1.2","0.18","97.808","27.701","263.963","238.756"
"6","25","19","0","11","23","1.3","0.18","10.876","23.267","21.071","4.47"
"6","25","20","0","0","23","1.6","0.18","0","23","0","0"
"6","25","21","0","0","22","1.7","0.18","0","22","0","0"
"6","25","22","0","0","22","1.8","0.18","0","22","0","0"
"6","25","23","0","0","21","1.8","0.18","0","21","0","0"
"6","26","0","0","0","21","1.8","0.18","0","21","0","0"
"6","26","1","0","0","20","1.9","0.18","0","20","0","0"
"6","26","2","0","0","20","1.8","0.18","0","20","0","0"
"6","26","3","0","0","20","1.6","0.18","0","20","0","0"
"6","26","4","0","0","20","1.5","0.18","0","20","0","0"
"6","26","5","179","49","21","1.8","0.18","59.159","22.423","158.46","136.991"
"6","26","6","166","125","22","2","0.18","167.686","26.049","536.557","501.69"
"6","26","7","160","213","24","2.1","0.18","286.101","30.821","938.74","889.623"
"6","26","8","464","232","26","2.4","0.18","540.601","38.166","1746.533","1668.792"
"6","26","9","492","287","27","2.8","0.18","691.287","41.441","2190.134","2096.675"
"6","26","10","96","427","28","3.2","0.18","515.192","38.011","1621.11","1547.813"
"6","26","11","399","404","28","3.6","0.18","803.441","42.687","2505.048","2400.43"
"6","26","12","208","476","29","3.8","0.18","687.746","41.178","2144.386","2052.547"
"6","26","13","810","154","29","3.9","0.18","923.98","45.204","2882.075","2764.098"
"6","26","14","791","144","28","3.8","0.18","820.134","42.613","2599.254","2491.298"
"6","26","15","748","133","28","3.5","0.18","667.9","40.478","2150.182","2058.138"
"6","26","16","682","116","27","2.9","0.18","484.552","37.008","1592.104","1519.835"
"6","26","17","580","92","26","2.1","0.18","290.344","32.859","913.897","865.66"
"6","26","18","386","60","24","1.5","0.18","110.322","26.802","288.331","262.26"
"6","26","19","50","11","22","1.3","0.18","10.876","22.267","21.183","4.578"
"6","26","20","0","0","22","1.5","0.18","0","22","0","0"
"6","26","21","0","0","21","1.6","0.18","0","21","0","0"
"6","26","22","0","0","20","1.7","0.18","0","20","0","0"
"6","26","23","0","0","20","1.5","0.18","0","20","0","0"
"6","27","0","0","0","19","1.2","0.18","0","19","0","0"
"6","27","1","0","0","19","1","0.18","0","19","0","0"
"6","27","2","0","0","19","1","0.18","0","19","0","0"
"6","27","3","0","0","19","1.2","0.18","0","19","0","0"
"6","27","4","0","0","19","1.7","0.18","0","19","0","0"
"6","27","5","0","47","21","2","0.18","45.202","22.093","139.851","119.041"
"6","27","6","436","94","23","1.7","0.18","213.658","28.439","659.158","619.947"
"6","27","7","200","210","25","1.6","0.18","302.195","33","985.319","934.551"
"6","27","8","177","300","26","1.6","0.18","414.793","36.953","1328.765","1265.827"
"6","27","9","102","372","27","1.5","0.18","452.557","39.18","1422.349","1356.096"
"6","27","10","140","439","28","1.6","0.18","571.444","43.024","1767.174","1688.702"
"6","27","11","65","438","29","1.9","0.18","502.873","41.381","1553.639","1482.733"
"6","27","12","66","444","29","2.2","0.18","510.673","40.839","1581.142","1509.261"
"6","27","13","39","383","29","2.3","0.18","419.643","38.545","1307.625","1245.436"
"6","27","14","41","345","29","2.1","0.18","378.159","37.954","1183.952","1126.146"
"6","27","15","98","320","28","1.8","0.18","386.399","37.756","1224.057","1164.83"
"6","27","16","208","237","28","1.3","0.18","345.743","37.8","1109.063","1053.91"
"6","27","17","276","140","27","0.9","0.18","231.505","34.207","730.18","688.453"
"6","27","18","33","70","26","0.7","0.18","71.636","28.346","218.762","195.156"
"6","27","19","0","6","25","0.6","0.18","5.932","25.175","11.003","0"
"6","27","20","0","0","24","0.7","0.18","0","24","0","0"
"6","27","21","0","0","24","0.7","0.18","0","24","0","0"
"6","27","22","0","0","23","0.6","0.18","0","23","0","0"
"6","27","23","0","0","22","0.6","0.18","0","22","0","0"
"6","28","0","0","0","21","0.6","0.18","0","21","0","0"
"6","28","1","0","0","20","0.7","0.18","0","20","0","0"
"6","28","2","0","0","19","1","0.18","0","19","0","0"
"6","28","3","0","0","18","1.3","0.18","0","18","0","0"
"6","28","4","0","0","18","1.5","0.18","0","18","0","0"
"6","28","5","280","48","18","1.7","0.18","64.593","19.548","163.493","141.846"
"6","28","6","517","87","20","1.3","0.18","229.645","26.383","710.689","669.653"
"6","28","7","162","212","22","0.9","0.18","285.771","30.942","937.195","888.132"
"6","28","8","78","289","25","1.8","0.18","336.771","33.508","1084.259","1029.986"
"6","28","9","53","343","26","3.1","0.18","383.795","33.589","1226.945","1167.615"
"6","28","10","21","315","27","3.9","0.18","329.84","32.748","1046.474","993.539"
"6","28","11","24","321","27","4.5","0.18","344.201","32.511","1091.596","1037.062"
"6","28","12","126","475","26","5.1","0.18","605.939","34.987","1929.696","1845.465"
"6","28","13","321","424","24","6","0.18","734.639","33.823","2371.794","2271.898"
"6","28","14","37","338","23","6.4","0.18","367.757","27.699","1198.908","1140.572"
"6","28","15","724","150","23","5.8","0.18","668.855","32.206","2223.221","2128.589"
"6","28","16","6","171","22","5.4","0.18","170.464","24.45","559.336","523.662"
"6","28","17","314","135","21","5","0.18","239.894","24.61","786.217","742.504"
"6","28","18","420","58","20","4.2","0.18","113.829","21.791","300.601","274.095"
"6","28","19","69","12","18","3.7","0.18","11.865","18.186","23.708","7.014"
"6","28","20","0","0","17","3.8","0.18","0","17","0","0"
"6","28","21","0","0","16","3.7","0.18","0","16","0","0"
"6","28","22","0","0","15","3.4","0.18","0","15","0","0"
"6","28","23","0","0","14","3.2","0.18","0","14","0","0"
"6","29","0","0","0","13","3.2","0.18","0","13","0","0"
"6","29","1","0","0","13","3.1","0.18","0","13","0","0"
"6","29","2","0","0","12","2.8","0.18","0","12","0","0"
"6","29","3","0","0","12","2.6","0.18","0","12","0","0"
"6","29","4","0","0","12","2.8","0.18","0","12","0","0"
"6","29","5","436","38","13","2.8","0.18","67.13","14.234","152.542","131.282"
"6","29","6","680","61","15","2.7","0.18","249.935","20.197","781.539","737.992"
"6","29","7","799","76","18","2.7","0.18","458.697","27.802","1556.879","1485.859"
"6","29","8","866","87","19","2.4","0.18","658.971","33.868","2189.326","2095.895"
"6","29","9","907","94","20","2.1","0.18","829.323","39.782","2669.041","2558.612"
"6","29","10","927","100","21","1.8","0.18","952.844","45.132","2980.987","2859.504"
"6","29","11","938","101","22","1.5","0.18","1021.103","49.589","3124.627","2998.055"
"6","29","12","215","474","22","1","0.18","692.648","42.979","2144.533","2052.689"
"6","29","13","88","436","23","0.8","0.18","519.57","39.566","1622.419","1549.076"
"6","29","14","92","388","22","1.5","0.18","464.747","34.499","1485.685","1417.187"
"6","29","15","213","323","21","2","0.18","473.301","32.48","1544.66","1474.073"
"6","29","16","452","188","20","1.8","0.18","431.651","30.966","1441.352","1374.425"
"6","29","17","605","89","19","1.5","0.18","296.59","26.952","956.306","906.566"
"6","29","18","394","61","18","1.1","0.18","112.7","21.146","302.112","275.553"
"6","29","19","0","13","16","0.8","0.18","12.854","16.358","26.026","9.25"
"6","29","20","0","0","15","0.9","0.18","0","15","0","0"
"6","29","21","0","0","15","0.9","0.18","0","15","0","0"
"6","29","22","0","0","15","0.9","0.18","0","15","0","0"
"6","29","23","0","0","15","0.8","0.18","0","15","0","0"
"6","30","0","0","0","15","0.6","0.18","0","15","0","0"
"6","30","1","0","0","15","0.3","0.18","0","15","0","0"
"6","30","2","0","0","14","0.5","0.18","0","14","0","0"
"6","30","3","0","0","13","0.8","0.18","0","13","0","0"
"6","30","4","0","0","14","1.2","0.18","0","14","0","0"
"6","30","5","0","14","15","1.9","0.18","13.659","15.337","41.139","23.827"
"6","30","6","0","97","17","2.4","0.18","94.337","19.125","313.719","286.748"
"6","30","7","11","167","19","2.7","0.18","168.34","22.582","558.702","523.051"
"6","30","8","76","287","21","2.9","0.18","333.355","27.836","1097.727","1042.976"
"6","30","9","850","113","22","3.1","0.18","801.995","37.96","2598.413","2490.487"
"6","30","10","264","425","23","3.3","0.18","674.326","35.915","2158.094","2065.77"
"6","30","11","445","395","24","3.4","0.18","842.497","39.891","2658.479","2548.425"
"6","30","12","409","405","25","3.4","0.18","821.458","40.489","2583.365","2475.972"
"6","30","13","267","439","25","3","0.18","699.133","39.062","2207.284","2113.217"
"6","30","14","210","397","24","2.4","0.18","577.063","36.921","1840.666","1759.59"
"6","30","15","562","217","24","2","0.18","620.079","39.082","1997.429","1910.798"
"6","30","16","44","219","23","1.6","0.18","238.786","29.309","778.972","735.515"
"6","30","17","53","146","21","1.2","0.18","160.176","25.645","524.832","490.38"
"6","30","18","296","62","24","1.3","0.16","99.666","26.682","268.469","243.102"
"6","30","19","23","9","22","1.8","0.16","8.899","22.196","17.154","0.692"
"6","30","20","0","0","21","2.4","0.16","0","21","0","0"
"6","30","21","0","0","21","3","0.16","0","21","0","0"
"6","30","22","0","0","21","3","0.16","0","21","0","0"
"6","30","23","0","0","20","2.8","0.16","0","20","0","0"
"7","1","0","0","0","20","2.9","0.16","0","20","0","0"
"7","1","1","0","0","20","2.9","0.16","0","20","0","0"
"7","1","2","0","0","20","3","0.16","0","20","0","0"
"7","1","3","0","0","20","3.5","0.16","0","20","0","0"
"7","1","4","0","0","20","3.9","0.16","0","20","0","0"
"7","1","5","85","48","21","4.2","0.16","50.999","21.833","146.24","125.203"
"7","1","6","313","109","23","4.6","0.16","191.967","26.018","603.288","566.057"
"7","1","7","166","210","26","5.7","0.16","285.189","29.967","939.045","889.917"
"7","1","8","42","265","29","7","0.16","289.143","32.482","929.422","880.635"
"7","1","9","14","253","30","7.8","0.16","259.946","32.889","822.828","777.818"
"7","1","10","685","230","30","8.2","0.16","866.87","39.33","2765.908","2652.047"
"7","1","11","192","471","30","8.1","0.16","664.841","37.188","2106.215","2015.729"
"7","1","12","44","412","31","7.6","0.16","456.451","36.16","1436.329","1369.579"
"7","1","13","280","435","32","7.1","0.16","707.292","40.418","2222.007","2127.418"
"7","1","14","663","222","33","6.8","0.16","792.368","42.762","2502.211","2397.694"
"7","1","15","528","228","34","6.4","0.16","606.964","41.808","1931.951","1847.64"
"7","1","16","572","159","33","5.9","0.16","467.893","39.38","1517.183","1447.569"
"7","1","17","89","151","32","5.5","0.16","177.392","34.521","560.445","524.732"
"7","1","18","256","65","29","5.1","0.16","96.77","30.382","261.348","236.233"
"7","1","19","0","7","27","4.6","0.16","6.921","27.096","12.81","0"
"7","1","20","0","0","25","3.6","0.16","0","25","0","0"
"7","1","21","0","0","24","2.3","0.16","0","24","0","0"
"7","1","22","0","0","24","1.3","0.16","0","24","0","0"
"7","1","23","0","0","24","1","0.16","0","24","0","0"
"7","2","0","0","0","23","0.9","0.16","0","23","0","0"
"7","2","1","0","0","23","0.8","0.16","0","23","0","0"
"7","2","2","0","0","22","0.8","0.16","0","22","0","0"
"7","2","3","0","0","21","0.9","0.16","0","21","0","0"
"7","2","4","0","0","21","1","0.16","0","21","0","0"
"7","2","5","0","21","21","1.3","0.16","20.495","21.577","61","42.984"
"7","2","6","26","115","22","1.6","0.16","118.485","25.134","384.956","355.461"
"7","2","7","106","208","24","1.7","0.16","253.817","30.57","829.541","784.292"
"7","2","8","6","190","25","1.8","0.16","190.086","29.797","607.958","570.561"
"7","2","9","270","362","26","1.8","0.16","583.094","40.726","1839.65","1758.61"
"7","2","10","12","248","26","1.5","0.16","254.996","32.844","802.335","758.051"
"7","2","11","10","206","26","1.6","0.16","212.363","31.57","665.767","626.322"
"7","2","12","14","275","28","2","0.16","284.891","34.867","889.262","841.898"
"7","2","13","17","302","29","2.2","0.16","313.765","36.273","978.536","928.008"
"7","2","14","114","394","29","2.3","0.16","492.724","40.232","1542.014","1471.52"
"7","2","15","308","304","28","2","0.16","524.203","40.726","1662.723","1587.952"
"7","2","16","559","162","27","1.5","0.16","463.937","39.592","1502.4","1433.31"
"7","2","17","0","119","27","1","0.16","115.887","30.536","369.443","340.498"
"7","2","18","285","63","26","0.7","0.16","99.03","29.109","265.347","240.09"
"7","2","19","0","8","24","0.5","0.16","7.91","24.24","14.985","0"
"7","2","20","0","0","24","0.5","0.16","0","24","0","0"
"7","2","21","0","0","23","0.5","0.16","0","23","0","0"
"7","2","22","0","0","23","0.6","0.16","0","23","0","0"
"7","2","23","0","0","22","0.8","0.16","0","22","0","0"
"7","3","0","0","0","22","1.1","0.16","0","22","0","0"
"7","3","1","0","0","22","1.4","0.16","0","22","0","0"
"7","3","2","0","0","21","1.5","0.16","0","21","0","0"
"7","3","3","0","0","21","1.4","0.16","0","21","0","0"
"7","3","4","0","0","21","1.8","0.16","0","21","0","0"
